"Gender" "Age" "Education" "Income" "PolInterest" "DemSat" "Vote" "UnderstandPol" "TrustGov"
"1330" "1" "5" "9" "2" "4" "2" "2" "4" "3"
"1331" "1" "4" "7" "1" "3" "3" "2" "3" "2"
"1332" "1" "4" "8" "2" "3" "2" "2" "3" "2"
"1333" "1" "4" "9" "5" "2" "3" "1" "3" "2"
"1334" "1" "6" "9" "3" "3" "3" "2" "2" "2"
"1335" "1" "6" "9" "5" "4" "2" "2" "3" "2"
"1336" "1" "6" "8" "4" "3" "3" "2" "3" "2"
"1337" "1" "6" "7" "2" "3" "1" "2" "2" "2"
"1338" "1" "6" "7" "2" "2" "3" "2" "2" "2"
"1339" "1" "6" "7" "2" "3" "2" "2" "3" "3"
"1340" "1" "7" "8" "3" "3" "3" "2" "4" "2"
"1341" "1" "8" "6" "1" "3" "2" "2" "3" "3"
"1342" "1" "9" "7" "1" "2" "3" "2" "3" "3"
"1343" "1" "9" "5" "3" "1" "4" "2" "3" "2"
"1344" "1" "9" "8" "4" "4" "2" "2" "3" "2"
"1345" "1" "10" "7" "3" "3" "3" "2" "2" "3"
"1346" "1" "10" "3" "1" "1" "3" "2" "3" "2"
"1347" "1" "10" "5" "3" "2" "3" "2" "3" "3"
"1348" "1" "11" "7" "5" "3" "2" "2" "3" "2"
"1349" "1" "10" "5" "2" "2" "2" "2" "2" "2"
"1350" "2" "3" "8" "5" "2" "3" "2" "4" "2"
"1351" "2" "3" "8" "2" "2" "3" "2" "2" "3"
"1352" "2" "3" "7" "4" "1" "2" "2" "1" "2"
"1353" "2" "3" "7" "2" "2" "3" "1" "2" "3"
"1354" "2" "3" "7" "1" "3" "3" "1" "3" "2"
"1355" "2" "3" "7" "1" "2" "3" "2" "2" "3"
"1356" "2" "3" "4" "2" "2" "3" "2" "2" "3"
"1357" "2" "3" "8" "1" "1" "2" "1" "3" "4"
"1358" "2" "4" "8" "2" "2" "2" "2" "2" "3"
"1359" "2" "4" "8" "4" "2" "3" "2" "3" "3"
"1360" "2" "5" "7" "3" "3" "3" "2" "3" "3"
"1361" "2" "4" "7" "3" "3" "3" "2" "3" "3"
"1362" "2" "4" "8" "3" "2" "3" "1" "2" "3"
"1363" "2" "5" "6" "5" "4" "2" "2" "3" "2"
"1364" "2" "5" "7" "3" "3" "2" "2" "3" "2"
"1365" "2" "4" "8" "4" "2" "2" "2" "3" "3"
"1366" "2" "4" "7" "3" "3" "3" "2" "2" "2"
"1367" "2" "6" "9" "3" "1" "2" "2" "2" "3"
"1368" "2" "6" "7" "4" "3" "3" "2" "1" "2"
"1369" "2" "6" "7" "5" "1" "3" "2" "3" "2"
"1370" "2" "6" "7" "2" "3" "3" "2" "3" "3"
"1371" "2" "6" "7" "2" "2" "3" "2" "2" "2"
"1372" "2" "6" "7" "2" "2" "3" "2" "3" "3"
"1373" "2" "9" "3" "2" "2" "3" "2" "2" "3"
"1374" "2" "8" "5" "2" "1" "3" "2" "2" "2"
"1375" "2" "8" "7" "2" "2" "3" "2" "2" "3"
"1376" "2" "9" "4" "3" "1" "2" "2" "2" "3"
"1377" "2" "10" "5" "1" "2" "3" "2" "4" "3"
"1378" "2" "10" "3" "1" "1" "3" "2" "3" "2"
"1379" "2" "10" "3" "1" "2" "3" "2" "4" "3"
"1380" "2" "10" "3" "1" "2" "3" "2" "3" "2"
"1381" "2" "11" "2" "2" "1" "3" "1" "1" "3"
"1382" "2" "11" "1" "1" "2" "3" "1" "2" "2"
"1383" "2" "12" "1" "4" "1" "3" "2" "1" "2"
"1384" "2" "11" "3" "2" "1" "3" "2" "3" "2"
"1385" "1" "2" "8" "1" "3" "2" "2" "4" "3"
"1386" "1" "2" "8" "1" "2" "3" "2" "3" "2"
"1387" "1" "5" "8" "1" "3" "2" "2" "3" "3"
"1388" "1" "5" "9" "4" "3" "2" "2" "3" "2"
"1389" "1" "7" "7" "1" "3" "2" "2" "2" "2"
"1390" "1" "7" "8" "2" "3" "2" "2" "3" "3"
"1391" "1" "8" "4" "1" "3" "3" "2" "3" "2"
"1392" "1" "9" "4" "1" "3" "2" "2" "3" "4"
"1393" "1" "10" "3" "1" "3" "3" "2" "2" "2"
"1394" "1" "10" "5" "2" "2" "2" "2" "1" "3"
"1395" "1" "10" "2" "1" "1" "3" "2" "1" "2"
"1396" "2" "2" "8" "2" "2" "2" "2" "2" "4"
"1397" "2" "5" "8" "2" "2" "2" "2" "2" "2"
"1398" "2" "5" "6" "1" "2" "3" "2" "3" "2"
"1399" "2" "6" "7" "1" "2" "3" "1" "1" "2"
"1400" "2" "6" "5" "1" "3" "2" "2" "3" "3"
"1401" "2" "9" "3" "1" "2" "3" "2" "1" "2"
"1402" "2" "8" "7" "2" "3" "2" "2" "1" "2"
"1403" "2" "10" "1" "5" "1" "3" "2" "1" "1"
"1404" "2" "10" "6" "1" "2" "3" "2" "2" "2"
"1405" "2" "11" "2" "1" "2" "2" "2" "4" "2"
"1406" "2" "11" "1" "4" "2" "3" "2" "1" "2"
"1407" "1" "3" "9" "2" "2" "2" "2" "2" "3"
"1408" "1" "3" "8" "1" "3" "3" "2" "4" "2"
"1409" "1" "2" "7" "2" "2" "3" "1" "2" "4"
"1410" "1" "2" "6" "4" "2" "2" "2" "2" "2"
"1411" "1" "3" "7" "2" "2" "3" "2" "3" "3"
"1412" "1" "2" "8" "2" "2" "3" "1" "2" "2"
"1413" "1" "2" "8" "2" "2" "2" "1" "3" "3"
"1414" "1" "3" "7" "2" "2" "3" "1" "2" "2"
"1415" "1" "2" "8" "3" "3" "3" "2" "2" "3"
"1416" "1" "3" "8" "1" "2" "2" "1" "3" "3"
"1417" "1" "5" "7" "2" "4" "3" "2" "3" "2"
"1418" "1" "5" "9" "2" "3" "2" "2" "3" "2"
"1419" "1" "5" "9" "3" "3" "3" "2" "2" "2"
"1420" "1" "4" "9" "2" "2" "2" "1" "3" "3"
"1421" "1" "4" "7" "1" "1" "2" "1" "3" "3"
"1422" "1" "4" "7" "3" "3" "3" "2" "2" "2"
"1423" "1" "4" "8" "2" "3" "2" "2" "2" "3"
"1424" "1" "4" "9" "4" "4" "3" "2" "2" "3"
"1425" "1" "4" "7" "2" "2" "3" "2" "2" "3"
"1426" "1" "4" "7" "2" "2" "3" "1" "3" "3"
"1427" "1" "6" "8" "2" "2" "3" "2" "2" "2"
"1428" "1" "7" "7" "2" "3" "3" "2" "4" "2"
"1429" "1" "6" "9" "1" "2" "3" "2" "2" "2"
"1430" "1" "6" "7" "2" "2" "3" "2" "4" "3"
"1431" "1" "6" "7" "2" "3" "3" "2" "3" "2"
"1432" "1" "7" "7" "2" "3" "3" "2" "2" "3"
"1433" "1" "7" "9" "3" "2" "3" "2" "3" "3"
"1434" "1" "7" "7" "1" "2" "2" "1" "2" "2"
"1435" "1" "6" "8" "2" "3" "3" "2" "3" "3"
"1436" "1" "6" "3" "1" "3" "3" "2" "3" "3"
"1437" "1" "8" "7" "3" "3" "3" "2" "3" "3"
"1438" "1" "8" "9" "1" "3" "3" "2" "2" "3"
"1439" "1" "8" "9" "3" "3" "2" "2" "3" "2"
"1440" "1" "8" "7" "1" "1" "3" "2" "3" "2"
"1441" "1" "8" "5" "1" "3" "3" "2" "3" "3"
"1442" "1" "10" "7" "3" "3" "3" "2" "2" "3"
"1443" "1" "10" "7" "3" "4" "2" "2" "3" "3"
"1444" "1" "10" "3" "1" "2" "3" "1" "2" "2"
"1445" "1" "10" "7" "2" "2" "3" "1" "3" "2"
"1446" "2" "2" "8" "4" "2" "2" "1" "2" "2"
"1447" "2" "3" "7" "2" "3" "3" "1" "1" "4"
"1448" "2" "2" "7" "2" "1" "3" "1" "2" "2"
"1449" "2" "3" "7" "2" "1" "3" "1" "3" "3"
"1450" "2" "2" "7" "1" "2" "3" "1" "2" "3"
"1451" "2" "3" "8" "1" "2" "3" "1" "2" "2"
"1452" "2" "3" "8" "2" "1" "2" "1" "2" "2"
"1453" "2" "3" "7" "3" "2" "3" "2" "2" "2"
"1454" "2" "3" "8" "3" "2" "4" "2" "2" "2"
"1455" "2" "2" "8" "3" "3" "2" "1" "3" "3"
"1456" "2" "4" "7" "2" "2" "2" "2" "2" "2"
"1457" "2" "4" "7" "2" "3" "3" "2" "2" "2"
"1458" "2" "5" "7" "2" "3" "3" "2" "2" "3"
"1459" "2" "5" "7" "1" "2" "2" "2" "2" "3"
"1460" "2" "5" "8" "3" "2" "2" "2" "2" "3"
"1461" "2" "4" "9" "5" "3" "4" "2" "2" "2"
"1462" "2" "5" "7" "2" "3" "3" "2" "2" "3"
"1463" "2" "4" "7" "5" "2" "3" "1" "2" "4"
"1464" "2" "4" "7" "2" "2" "3" "2" "2" "2"
"1465" "2" "5" "9" "3" "4" "1" "1" "2" "3"
"1466" "2" "6" "7" "2" "3" "3" "2" "2" "1"
"1467" "2" "7" "7" "4" "1" "2" "2" "3" "4"
"1468" "2" "6" "7" "2" "3" "3" "2" "2" "2"
"1469" "2" "6" "7" "3" "2" "2" "2" "3" "3"
"1470" "2" "6" "7" "2" "3" "3" "2" "4" "2"
"1471" "2" "6" "5" "2" "2" "3" "2" "2" "2"
"1472" "2" "7" "7" "3" "4" "1" "2" "3" "4"
"1473" "2" "7" "5" "3" "3" "3" "2" "2" "2"
"1474" "2" "6" "7" "1" "3" "3" "1" "2" "2"
"1475" "2" "8" "7" "4" "3" "2" "2" "3" "3"
"1476" "2" "8" "7" "1" "3" "2" "2" "3" "3"
"1477" "2" "8" "9" "2" "2" "3" "2" "2" "2"
"1478" "2" "8" "3" "3" "2" "3" "2" "2" "3"
"1479" "2" "10" "2" "3" "2" "3" "2" "1" "3"
"1480" "2" "10" "1" "3" "4" "3" "2" "1" "2"
"1481" "2" "11" "3" "1" "2" "3" "2" "2" "2"
"1482" "2" "10" "5" "2" "2" "3" "2" "2" "2"
"1483" "2" "11" "1" "3" "2" "3" "2" "2" "2"
"1484" "2" "12" "3" "3" "3" "3" "2" "2" "2"
"1485" "2" "11" "1" "1" "3" "4" "2" "1" "1"
"1486" "1" "3" "7" "2" "2" "3" "2" "2" "3"
"1487" "1" "5" "10" "4" "2" "3" "2" "3" "2"
"1488" "1" "6" "7" "1" "4" "3" "2" "3" "4"
"1489" "1" "8" "8" "2" "3" "3" "2" "3" "3"
"1490" "1" "10" "8" "1" "3" "2" "2" "3" "3"
"1491" "1" "10" "5" "2" "3" "2" "2" "3" "3"
"1492" "1" "10" "3" "1" "3" "2" "2" "3" "4"
"1493" "2" "3" "7" "2" "2" "3" "2" "2" "3"
"1494" "2" "4" "8" "2" "2" "2" "1" "3" "3"
"1495" "2" "7" "5" "1" "2" "3" "2" "2" "3"
"1496" "2" "9" "3" "1" "1" "2" "1" "3" "3"
"1497" "2" "9" "3" "1" "1" "3" "2" "2" "3"
"1498" "2" "10" "4" "1" "2" "4" "2" "2" "3"
"1499" "2" "10" "3" "1" "1" "2" "2" "2" "3"
"1500" "2" "12" "1" "2" "1" "2" "2" "2" "4"
